Country Name,Country Code,Time,Time Code,"GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",Renewable electricity output (% of total electricity output) [EG.ELC.RNEW.ZS],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Renewable energy consumption (% of total final energy consumption) [EG.FEC.RNEW.ZS]
Tonga,TON,1992,YR1992,3847.025911,0,0.774733024,1.57
Tonga,TON,1993,YR1993,3981.523871,0,0.867406425,1.43
Tonga,TON,1994,YR1994,4168.695635,0,0.925489567,1.23
Tonga,TON,1995,YR1995,4465.270143,0,0.990227752,1.16
Tonga,TON,1996,YR1996,4536.001232,0,0.808423574,1.46
Tonga,TON,1997,YR1997,4570.377259,0,0.935842159,1.26
Tonga,TON,1998,YR1998,4651.100059,0,0.936423828,1.24
Tonga,TON,1999,YR1999,4793.47247,0,1.11686376,1.03
Tonga,TON,2000,YR2000,4806.196393,0,1.002894652,2.48
Tonga,TON,2001,YR2001,4957.051178,0,0.917546749,2.7
Tonga,TON,2002,YR2002,5167.628628,0,0.979731032,2.48
Tonga,TON,2003,YR2003,5256.21446,0,1.182836893,2.01
Tonga,TON,2004,YR2004,5098.93174,0,1.117712023,2.15
Tonga,TON,2005,YR2005,5074.222909,0,1.109501766,2.15
Tonga,TON,2006,YR2006,5040.104485,0,1.270364441,1.86
Tonga,TON,2007,YR2007,5032.536439,0,1.123426921,2.17
Tonga,TON,2008,YR2008,5257.09669,0,1.19047619,1.99
Tonga,TON,2009,YR2009,4973.913378,0,1.288919585,1.82
Tonga,TON,2010,YR2010,5002.719004,0,1.09607666,1.01
Tonga,TON,2011,YR2011,5332.496026,0,0.998039234,1.14
Tonga,TON,2012,YR2012,5381.839251,0,1.01672527,1.15
Tonga,TON,2013,YR2013,5419.467612,3.845215989,1.071071725,1.58
Tonga,TON,2014,YR2014,5552.878336,4.578361834,1.063530471,1.7
Tonga,TON,2015,YR2015,5644.632927,5.907409079,1.035600535,1.94
Tonga,TON,2016,YR2016,6039.158479,..,1.172107807,2.03
Tonga,TON,2017,YR2017,6257.089734,..,1.260731395,1.96
Tonga,TON,2018,YR2018,6287.990798,..,1.276271992,1.78
Tonga,TON,2019,YR2019,6344.421448,..,1.538813351,1.77
Tonga,TON,2020,YR2020,6357.069914,..,1.122047618,1.89
Tonga,TON,2021,YR2021,6142.963537,..,..,2.06
Tonga,TON,2022,YR2022,..,..,..,..
Tonga,TON,2023,YR2023,..,..,..,..
Trinidad and Tobago,TTO,1990,YR1990,9861.298257,0.866648029,10.38469252,1.19
Trinidad and Tobago,TTO,1991,YR1991,10090.89023,0.672043011,10.22163821,1.3
Trinidad and Tobago,TTO,1992,YR1992,11029.18085,0.754527163,10.22573283,1.28
Trinidad and Tobago,TTO,1993,YR1993,10883.6551,0.733560388,8.286410701,1.34
Trinidad and Tobago,TTO,1994,YR1994,11207.63575,0.786434013,6.756221987,1.26
Trinidad and Tobago,TTO,1995,YR1995,11577.44332,0.766194567,6.590040541,1.18
Trinidad and Tobago,TTO,1996,YR1996,12350.4364,0.37436688,7.000580159,0.99
Trinidad and Tobago,TTO,1997,YR1997,13231.8202,0.360866079,7.351474126,0.93
Trinidad and Tobago,TTO,1998,YR1998,14259.24033,0.348229832,7.503485633,0.9
Trinidad and Tobago,TTO,1999,YR1999,15351.39032,0.343053173,7.459932196,0.86
Trinidad and Tobago,TTO,2000,YR2000,16347.52748,0.366367467,7.659868654,0.76
Trinidad and Tobago,TTO,2001,YR2001,16948.01657,0.513819986,8.680626371,0.71
Trinidad and Tobago,TTO,2002,YR2002,18192.59807,0.460666194,9.416819469,0.69
Trinidad and Tobago,TTO,2003,YR2003,20703.1349,0.186422246,11.41215531,0.6
Trinidad and Tobago,TTO,2004,YR2004,22223.86654,0.357698289,11.82510366,0.6
Trinidad and Tobago,TTO,2005,YR2005,23467.47981,0.311703032,12.84078666,0.54
Trinidad and Tobago,TTO,2006,YR2006,26415.73159,0.625869263,14.56483642,0.55
Trinidad and Tobago,TTO,2007,YR2007,27512.89784,0.247524752,14.79267594,0.45
Trinidad and Tobago,TTO,2008,YR2008,28283.8587,0.258698745,14.36822006,0.46
Trinidad and Tobago,TTO,2009,YR2009,26879.82746,0.242254239,13.58144607,0.49
Trinidad and Tobago,TTO,2010,YR2010,27593.79882,0,15.20460953,0.38
Trinidad and Tobago,TTO,2011,YR2011,27324.1749,0,15.66386389,0.38
Trinidad and Tobago,TTO,2012,YR2012,29146.33437,0,15.02904479,0.37
Trinidad and Tobago,TTO,2013,YR2013,29958.9408,0,15.39935685,0.36
Trinidad and Tobago,TTO,2014,YR2014,30900.43146,0,15.17528906,0.35
Trinidad and Tobago,TTO,2015,YR2015,30460.37418,0,14.59453203,0.37
Trinidad and Tobago,TTO,2016,YR2016,27992.11818,..,12.44893931,0.43
Trinidad and Tobago,TTO,2017,YR2017,26481.07297,..,12.32558753,0.42
Trinidad and Tobago,TTO,2018,YR2018,25864.94497,..,11.80540556,0.46
Trinidad and Tobago,TTO,2019,YR2019,25698.0052,..,11.31303229,0.43
Trinidad and Tobago,TTO,2020,YR2020,23392.99314,..,10.15711917,0.47
Trinidad and Tobago,TTO,2021,YR2021,23036.25602,..,..,..
Trinidad and Tobago,TTO,2022,YR2022,23295.54634,..,..,..
Trinidad and Tobago,TTO,2023,YR2023,..,..,..,..
Tunisia,TUN,1990,YR1990,5660.289039,0.791602134,1.73837204,14.48
Tunisia,TUN,1991,YR1991,5756.596676,1.824212272,1.763488256,14.79
Tunisia,TUN,1992,YR1992,6079.258602,1.047927262,1.851136149,14.2
Tunisia,TUN,1993,YR1993,6091.53442,0.966037736,1.851629683,13.87
Tunisia,TUN,1994,YR1994,6171.059253,0.56753689,1.821518448,14.2
Tunisia,TUN,1995,YR1995,6213.590551,0.508540879,1.833969543,14.37
Tunisia,TUN,1996,YR1996,6561.291533,0.845212565,1.863305958,14.38
Tunisia,TUN,1997,YR1997,6826.073761,0.518684428,1.897185463,14.44
Tunisia,TUN,1998,YR1998,7064.513279,0.792515135,1.957136545,14.5
Tunisia,TUN,1999,YR1999,7407.341151,0.900270081,2.040443736,14.49
Tunisia,TUN,2000,YR2000,7673.711132,0.821064553,2.129599418,14.24
Tunisia,TUN,2001,YR2001,7883.896945,0.684691011,2.198172049,14.22
Tunisia,TUN,2002,YR2002,7909.477351,0.793851871,2.19396366,14.55
Tunisia,TUN,2003,YR2003,8200.792719,1.762621789,2.154417814,14.13
Tunisia,TUN,2004,YR2004,8628.860366,1.658291457,2.236659226,13.92
Tunisia,TUN,2005,YR2005,8847.086647,1.476976542,2.265866436,14.18
Tunisia,TUN,2006,YR2006,9226.471802,0.995329607,2.334331531,14.32
Tunisia,TUN,2007,YR2007,9755.412766,0.66962661,2.397519185,14.32
Tunisia,TUN,2008,YR2008,10073.62979,0.48040103,2.430690668,14.61
Tunisia,TUN,2009,YR2009,10279.99507,1.153947023,2.409401489,16.07
Tunisia,TUN,2010,YR2010,10478.01044,1.160517957,2.59948015,12.61
Tunisia,TUN,2011,YR2011,10135.6802,1.000181851,2.421693378,13.24
Tunisia,TUN,2012,YR2012,10428.97453,1.721942307,2.604725469,13
Tunisia,TUN,2013,YR2013,10563.3746,2.333931777,2.53107798,13.17
Tunisia,TUN,2014,YR2014,10767.22291,3.062021559,2.710310695,12.86
Tunisia,TUN,2015,YR2015,10750.23732,2.835942265,2.736460007,12.5
Tunisia,TUN,2016,YR2016,10751.39794,..,2.594443261,12.4
Tunisia,TUN,2017,YR2017,10874.94689,..,2.602781049,11.82
Tunisia,TUN,2018,YR2018,11046.6818,..,2.599764804,11.91
Tunisia,TUN,2019,YR2019,11113.79573,..,2.576495226,12.19
Tunisia,TUN,2020,YR2020,10040.12438,..,2.408622528,12.88
Tunisia,TUN,2021,YR2021,10395.91356,..,..,..
Tunisia,TUN,2022,YR2022,10569.05083,..,..,..
Tunisia,TUN,2023,YR2023,..,..,..,..
Turkiye,TUR,1990,YR1990,12535.91964,40.36633474,2.562358003,24.37
Turkiye,TUR,1991,YR1991,12398.65636,37.84815589,2.59929598,23.98
Turkiye,TUR,1992,YR1992,12796.12732,39.62608773,2.660600006,23.98
Turkiye,TUR,1993,YR1993,13536.22095,46.18063083,2.715363695,23.55
Turkiye,TUR,1994,YR1994,12679.87481,39.21808966,2.638011554,24.05
Turkiye,TUR,1995,YR1995,13449.27563,41.56550373,2.835327724,21.9
Turkiye,TUR,1996,YR1996,14205.06679,42.94132529,3.073910469,21.04
Turkiye,TUR,1997,YR1997,15036.17699,38.9105096,3.156601258,20.69
Turkiye,TUR,1998,YR1998,15158.99951,38.33474447,3.111837107,21.53
Turkiye,TUR,1999,YR1999,14445.38574,29.98282377,3.048975625,20.47
Turkiye,TUR,2000,YR2000,15223.35169,24.93876179,3.375207115,17.29
Turkiye,TUR,2001,YR2001,14136.6706,19.83784885,3.039264896,18.12
Turkiye,TUR,2002,YR2002,14839.13058,26.2488408,3.153687172,17.49
Turkiye,TUR,2003,YR2003,15488.11021,25.29431431,3.277513994,16.29
Turkiye,TUR,2004,YR2004,16775.0792,30.73099842,3.31343146,16.78
Turkiye,TUR,2005,YR2005,18038.81293,24.54246832,3.420478493,15.34
Turkiye,TUR,2006,YR2006,19043.62228,25.25368834,3.751129307,14.23
Turkiye,TUR,2007,YR2007,19845.33522,19.0318337,4.1188081,12.48
Turkiye,TUR,2008,YR2008,19755.46489,17.34772047,4.042198694,12.53
Turkiye,TUR,2009,YR2009,18544.87817,19.57836273,4.002087419,13.12
Turkiye,TUR,2010,YR2010,19804.46157,26.37778872,4.071715146,14.21
Turkiye,TUR,2011,YR2011,21701.70204,25.32684084,4.292988692,12.68
Turkiye,TUR,2012,YR2012,22452.84405,27.23051742,4.387019248,13.03
Turkiye,TUR,2013,YR2013,24047.29225,28.8231718,4.1903947,13.8
Turkiye,TUR,2014,YR2014,24897.00141,20.88719375,4.426835448,11.51
Turkiye,TUR,2015,YR2015,26061.83152,31.95662056,4.518290365,13.34
Turkiye,TUR,2016,YR2016,26568.01965,..,4.747839002,13.23
Turkiye,TUR,2017,YR2017,28193.17449,..,5.20587915,11.4
Turkiye,TUR,2018,YR2018,28652.21159,..,5.08691958,11.83
Turkiye,TUR,2019,YR2019,28476.68284,..,4.828961059,14.12
Turkiye,TUR,2020,YR2020,28726.19166,..,4.885863926,13.72
Turkiye,TUR,2021,YR2021,31722.15972,..,..,..
Turkiye,TUR,2022,YR2022,33149.49822,..,..,..
Turkiye,TUR,2023,YR2023,..,..,..,..
Turkmenistan,TKM,1990,YR1990,7137.60372,4.791238877,12.00079671,0
Turkmenistan,TKM,1991,YR1991,6628.058451,4.697986577,9.887664969,0
Turkmenistan,TKM,1992,YR1992,5485.974763,0.030342107,7.156561189,0
Turkmenistan,TKM,1993,YR1993,5422.792258,0.039566353,6.689985212,0
Turkmenistan,TKM,1994,YR1994,4374.696308,0.038109756,8.116307693,0
Turkmenistan,TKM,1995,YR1995,3969.826034,0.040816327,8.041833871,0
Turkmenistan,TKM,1996,YR1996,4162.464492,0.04950495,7.116539912,0
Turkmenistan,TKM,1997,YR1997,3635.055088,0.052642662,6.990099164,0
Turkmenistan,TKM,1998,YR1998,3833.541317,0.063721325,7.184582616,0.1
Turkmenistan,TKM,1999,YR1999,4397.054575,0.056433409,8.373103427,0.09
Turkmenistan,TKM,2000,YR2000,4568.46055,0,8.427749516,0.1
Turkmenistan,TKM,2001,YR2001,4699.069592,0,8.44060552,0.1
Turkmenistan,TKM,2002,YR2002,4647.115,0,8.812722283,0.09
Turkmenistan,TKM,2003,YR2003,4738.496326,0,9.739507643,0.08
Turkmenistan,TKM,2004,YR2004,4912.672869,0,10.24218472,0.08
Turkmenistan,TKM,2005,YR2005,5477.99851,0,10.35506138,0.08
Turkmenistan,TKM,2006,YR2006,5995.361318,0,10.47965202,0.09
Turkmenistan,TKM,2007,YR2007,6564.504208,0,11.63851417,0.07
Turkmenistan,TKM,2008,YR2008,7418.481359,0,11.62328143,0.08
Turkmenistan,TKM,2009,YR2009,7748.143407,0,10.11141378,0.08
Turkmenistan,TKM,2010,YR2010,8321.2196,0,11.23299867,0.07
Turkmenistan,TKM,2011,YR2011,9379.143876,0,12.13933862,0.07
Turkmenistan,TKM,2012,YR2012,10233.40019,0,12.22978367,0.05
Turkmenistan,TKM,2013,YR2013,11071.51711,0,11.47309533,0.06
Turkmenistan,TKM,2014,YR2014,11989.65376,0,10.98134043,0.06
Turkmenistan,TKM,2015,YR2015,12540.28388,0,11.06015142,0.06
Turkmenistan,TKM,2016,YR2016,13086.01341,..,10.91911629,0.06
Turkmenistan,TKM,2017,YR2017,13703.51272,..,10.70165906,0.06
Turkmenistan,TKM,2018,YR2018,14321.13957,..,10.43972151,0.06
Turkmenistan,TKM,2019,YR2019,14992.60397,..,10.26753615,0.06
Turkmenistan,TKM,2020,YR2020,14269.64102,..,10.1840863,0.06
Turkmenistan,TKM,2021,YR2021,14696.82361,..,..,..
Turkmenistan,TKM,2022,YR2022,14740.00958,..,..,..
Turkmenistan,TKM,2023,YR2023,..,..,..,..
Turks and Caicos Islands,TCA,1990,YR1990,..,0,..,0.8
Turks and Caicos Islands,TCA,1991,YR1991,..,0,..,0.53
Turks and Caicos Islands,TCA,1992,YR1992,..,0,..,0.33
Turks and Caicos Islands,TCA,1993,YR1993,..,0,..,0.52
Turks and Caicos Islands,TCA,1994,YR1994,..,0,..,0.53
Turks and Caicos Islands,TCA,1995,YR1995,..,0,..,0.52
Turks and Caicos Islands,TCA,1996,YR1996,..,0,..,0.6
Turks and Caicos Islands,TCA,1997,YR1997,..,0,..,0.51
Turks and Caicos Islands,TCA,1998,YR1998,..,0,..,0.53
Turks and Caicos Islands,TCA,1999,YR1999,..,0,..,0.52
Turks and Caicos Islands,TCA,2000,YR2000,..,0,..,0.45
Turks and Caicos Islands,TCA,2001,YR2001,..,0,..,0.43
Turks and Caicos Islands,TCA,2002,YR2002,..,0,..,0.38
Turks and Caicos Islands,TCA,2003,YR2003,..,0,..,0.39
Turks and Caicos Islands,TCA,2004,YR2004,..,0,..,0.39
Turks and Caicos Islands,TCA,2005,YR2005,..,0,..,0.36
Turks and Caicos Islands,TCA,2006,YR2006,..,0,..,0.35
Turks and Caicos Islands,TCA,2007,YR2007,..,0,..,0.33
Turks and Caicos Islands,TCA,2008,YR2008,..,0,..,0.33
Turks and Caicos Islands,TCA,2009,YR2009,..,0,..,0.34
Turks and Caicos Islands,TCA,2010,YR2010,..,0,..,0.34
Turks and Caicos Islands,TCA,2011,YR2011,25731.28325,0,..,0.37
Turks and Caicos Islands,TCA,2012,YR2012,24476.34178,0,..,0.37
Turks and Caicos Islands,TCA,2013,YR2013,23624.28768,0,..,0.37
Turks and Caicos Islands,TCA,2014,YR2014,24661.14505,0,..,0.36
Turks and Caicos Islands,TCA,2015,YR2015,26284.72199,0,..,0.38
Turks and Caicos Islands,TCA,2016,YR2016,26931.72803,..,..,0.37
Turks and Caicos Islands,TCA,2017,YR2017,25207.83169,..,..,0.35
Turks and Caicos Islands,TCA,2018,YR2018,25567.91807,..,..,0.41
Turks and Caicos Islands,TCA,2019,YR2019,25933.51121,..,..,0.5
Turks and Caicos Islands,TCA,2020,YR2020,18474.86599,..,..,0.51
Turks and Caicos Islands,TCA,2021,YR2021,19763.54462,..,..,0.5
Turks and Caicos Islands,TCA,2022,YR2022,20718.38895,..,..,..
Turks and Caicos Islands,TCA,2023,YR2023,..,..,..,..
Tuvalu,TUV,1990,YR1990,2703.293775,0,0.697015901,0
Tuvalu,TUV,1991,YR1991,2749.358783,0,0.716271114,0
Tuvalu,TUV,1992,YR1992,2792.595489,0,0.771181069,0
Tuvalu,TUV,1993,YR1993,2891.813932,0,0.798570978,0
Tuvalu,TUV,1994,YR1994,3175.177504,0,0.868291662,0
Tuvalu,TUV,1995,YR1995,3008.0954,0,0.928534168,0
Tuvalu,TUV,1996,YR1996,2821.119201,0,0.717927375,0
Tuvalu,TUV,1997,YR1997,3097.201435,0,0.809968847,0
Tuvalu,TUV,1998,YR1998,3575.818491,0,1.131409591,0
Tuvalu,TUV,1999,YR1999,3517.706502,0,0.788381743,0
Tuvalu,TUV,2000,YR2000,3484.290422,0,0.819672131,0.04
Tuvalu,TUV,2001,YR2001,3490.447052,0,1.028999065,0.03
Tuvalu,TUV,2002,YR2002,3827.644693,0,0.947028827,0.02
Tuvalu,TUV,2003,YR2003,3638.882341,0,0.879189077,0.03
Tuvalu,TUV,2004,YR2004,3511.505748,0,0.868144214,0.02
Tuvalu,TUV,2005,YR2005,3307.307243,0,0.857546408,0.02
Tuvalu,TUV,2006,YR2006,3348.114764,0,1.09670987,0.02
Tuvalu,TUV,2007,YR2007,3545.204075,0,1.300620751,0.02
Tuvalu,TUV,2008,YR2008,3736.269591,0,0.924844237,0.2
Tuvalu,TUV,2009,YR2009,3456.982721,0,1.018447348,0.25
Tuvalu,TUV,2010,YR2010,3334.664879,0,0.909952607,0.45
Tuvalu,TUV,2011,YR2011,3512.093416,0,0.953271028,0.21
Tuvalu,TUV,2012,YR2012,3388.597554,0,0.902892943,0.27
Tuvalu,TUV,2013,YR2013,3515.2007,0,0.79684924,0.7
Tuvalu,TUV,2014,YR2014,3521.328676,0,0.779888063,0.65
Tuvalu,TUV,2015,YR2015,3895.99795,28.16901408,0.707915786,2.98
Tuvalu,TUV,2016,YR2016,4126.009471,..,0.691116845,7.27
Tuvalu,TUV,2017,YR2017,4236.399503,..,0.71111932,6.98
Tuvalu,TUV,2018,YR2018,4280.543485,..,0.809940175,6.59
Tuvalu,TUV,2019,YR2019,4831.736128,..,0.81234027,6.51
Tuvalu,TUV,2020,YR2020,4577.96563,..,0.596259825,6.67
Tuvalu,TUV,2021,YR2021,4604.402035,..,..,6.68
Tuvalu,TUV,2022,YR2022,4591.330713,..,..,..
Tuvalu,TUV,2023,YR2023,..,..,..,..
Uganda,UGA,1990,YR1990,901.6608095,99.35400517,0.044677974,96.78
Uganda,UGA,1991,YR1991,921.0850516,99.40047962,0.044375571,96.79
Uganda,UGA,1992,YR1992,920.6515301,99.44134078,0.043349722,96.86
Uganda,UGA,1993,YR1993,963.4375666,99.41060904,0.041818926,96.95
Uganda,UGA,1994,YR1994,991.4082931,99.5269631,0.036060583,97.45
Uganda,UGA,1995,YR1995,1075.935648,99.54421149,0.046057143,96.73
Uganda,UGA,1996,YR1996,1142.13602,99.57264957,0.049337935,96.47
Uganda,UGA,1997,YR1997,1165.961641,99.60254372,0.050742483,95.65
Uganda,UGA,1998,YR1998,1187.296649,99.51342019,0.056051521,95.17
Uganda,UGA,1999,YR1999,1242.051887,99.55176403,0.055439938,95.21
Uganda,UGA,2000,YR2000,1241.532866,99.60814056,0.054020081,95.01
Uganda,UGA,2001,YR2001,1266.727361,99.61709486,0.05265448,95.22
Uganda,UGA,2002,YR2002,1335.195277,99.64514652,0.058179478,95.35
Uganda,UGA,2003,YR2003,1377.952034,99.65597603,0.059465593,95.28
Uganda,UGA,2004,YR2004,1428.848711,99.88672639,0.060030758,95.02
Uganda,UGA,2005,YR2005,1475.81165,96.38490165,0.072423868,94.11
Uganda,UGA,2006,YR2006,1588.002255,76.67079208,0.083393496,93.82
Uganda,UGA,2007,YR2007,1671.82175,72.29902714,0.09680118,93.74
Uganda,UGA,2008,YR2008,1764.993116,70.83434925,0.09740457,93.73
Uganda,UGA,2009,YR2009,1830.871667,59.60593395,0.106877767,93.87
Uganda,UGA,2010,YR2010,1878.520918,54.84343825,0.103024798,93.18
Uganda,UGA,2011,YR2011,1996.065577,61.11237059,0.112452831,92.79
Uganda,UGA,2012,YR2012,2013.546341,87.00017191,0.110205336,92.95
Uganda,UGA,2013,YR2013,2026.622839,96.26767366,0.104732807,92.55
Uganda,UGA,2014,YR2014,2067.795417,91.35896353,0.113169832,91.84
Uganda,UGA,2015,YR2015,2108.860258,92.95052698,0.125731922,91.07
Uganda,UGA,2016,YR2016,2137.207278,..,0.127652055,90.81
Uganda,UGA,2017,YR2017,2128.396869,..,0.128890499,90.73
Uganda,UGA,2018,YR2018,2186.907147,..,0.141311434,91.47
Uganda,UGA,2019,YR2019,2250.014922,..,0.138373162,91.62
Uganda,UGA,2020,YR2020,2240.490237,..,0.127793035,92.91
Uganda,UGA,2021,YR2021,2246.414111,..,..,93.03
Uganda,UGA,2022,YR2022,2280.073743,..,..,..
Uganda,UGA,2023,YR2023,..,..,..,..
Ukraine,UKR,1990,YR1990,16428.48047,3.520791894,13.27038584,0.65
Ukraine,UKR,1991,YR1991,14967.7334,4.205166142,12.5370333,0.7
Ukraine,UKR,1992,YR1992,13447.16406,3.124244502,11.01894904,0.6
Ukraine,UKR,1993,YR1993,11531.29883,4.805666324,9.569232568,0.89
Ukraine,UKR,1994,YR1994,8934.775391,5.977909656,8.005752927,1.1
Ukraine,UKR,1995,YR1995,7906.957031,5.135150474,7.750502788,0.98
Ukraine,UKR,1996,YR1996,7179.677734,4.722488169,6.778813423,0.9
Ukraine,UKR,1997,YR1997,7028.046387,5.542496598,6.487743751,1.02
Ukraine,UKR,1998,YR1998,6956.398926,9.11807977,6.167934669,1.58
Ukraine,UKR,1999,YR1999,7008.243652,8.332364025,6.154630189,1.45
Ukraine,UKR,2000,YR2000,7496.812988,6.58613059,6.047132268,1.25
Ukraine,UKR,2001,YR2001,8242.703125,6.972101179,6.176286003,1.23
Ukraine,UKR,2002,YR2002,8765.682617,5.559076349,6.305502602,1.03
Ukraine,UKR,2003,YR2003,9678.086914,5.143500843,6.90667501,0.99
Ukraine,UKR,2004,YR2004,10902.03809,6.474756908,6.472604332,1.21
Ukraine,UKR,2005,YR2005,11319.51074,6.670324291,6.271184113,1.27
Ukraine,UKR,2006,YR2006,12259.1582,6.686746053,6.497195657,1.75
Ukraine,UKR,2007,YR2007,13345.77148,5.39360309,6.711370218,2.39
Ukraine,UKR,2008,YR2008,13719.27148,6.138037033,6.511177945,2.72
Ukraine,UKR,2009,YR2009,11694.44824,6.979650845,5.463591765,2.96
Ukraine,UKR,2010,YR2010,12221.44043,7.091638952,5.862660906,2.88
Ukraine,UKR,2011,YR2011,12933.35645,5.745121776,6.199226948,2.74
Ukraine,UKR,2012,YR2012,12985.08691,5.663354557,6.077865492,2.86
Ukraine,UKR,2013,YR2013,13020.60059,7.800997388,5.941323178,3.49
Ukraine,UKR,2014,YR2014,12385.81348,5.587031186,5.251101919,3.5
Ukraine,UKR,2015,YR2015,11216.11816,4.381646803,4.231466707,4.15
Ukraine,UKR,2016,YR2016,11536.31641,..,4.480765808,5.48
Ukraine,UKR,2017,YR2017,11860.56055,..,3.902160853,6.48
Ukraine,UKR,2018,YR2018,12336.92676,..,4.159868343,6.92
Ukraine,UKR,2019,YR2019,12804.95508,..,3.933652536,7.44
Ukraine,UKR,2020,YR2020,12407.79004,..,3.753816189,8.72
Ukraine,UKR,2021,YR2021,12949.32617,..,..,..
Ukraine,UKR,2022,YR2022,10731.44043,..,..,..
Ukraine,UKR,2023,YR2023,..,..,..,..
United Arab Emirates,ARE,1990,YR1990,109694.5606,0,29.05579609,0
United Arab Emirates,ARE,1991,YR1991,104675.7274,0,30.65356558,0
United Arab Emirates,ARE,1992,YR1992,102664.1203,0,28.211854,0.19
United Arab Emirates,ARE,1993,YR1993,98953.20163,0,28.61541755,0.15
United Arab Emirates,ARE,1994,YR1994,100974.7734,0,30.39024072,0.12
United Arab Emirates,ARE,1995,YR1995,103082.1646,0,30.8821161,0.11
United Arab Emirates,ARE,1996,YR1996,103177.7432,0,30.52327581,0.08
United Arab Emirates,ARE,1997,YR1997,104580.4358,0,29.65672646,0.08
United Arab Emirates,ARE,1998,YR1998,98601.87707,0,28.56757488,0.07
United Arab Emirates,ARE,1999,YR1999,95684.28963,0,27.6603898,0.07
United Arab Emirates,ARE,2000,YR2000,100311.7059,0,25.86885059,0.08
United Arab Emirates,ARE,2001,YR2001,96448.14626,0,28.1386591,0.06
United Arab Emirates,ARE,2002,YR2002,93915.92748,0,27.28555683,0.07
United Arab Emirates,ARE,2003,YR2003,97363.62548,0,27.22487264,0.07
United Arab Emirates,ARE,2004,YR2004,101872.1224,0,27.54777393,0.1
United Arab Emirates,ARE,2005,YR2005,99640.69445,0,27.2025439,0.11
United Arab Emirates,ARE,2006,YR2006,95637.41493,0,24.81397049,0.12
United Arab Emirates,ARE,2007,YR2007,82321.44715,0,22.44850002,0.11
United Arab Emirates,ARE,2008,YR2008,71383.04449,0,22.328149,0.11
United Arab Emirates,ARE,2009,YR2009,59144.14033,0,19.64553907,0.11
United Arab Emirates,ARE,2010,YR2010,56626.73751,0,19.19279594,0.11
United Arab Emirates,ARE,2011,YR2011,59491.37583,0,19.43178035,0.11
United Arab Emirates,ARE,2012,YR2012,59949.24458,0,20.27565246,0.1
United Arab Emirates,ARE,2013,YR2013,62354.8232,0.094142456,21.13391608,0.1
United Arab Emirates,ARE,2014,YR2014,64334.09155,0.258307016,21.12277445,0.14
United Arab Emirates,ARE,2015,YR2015,68076.63589,0.232401112,21.91450189,0.13
United Arab Emirates,ARE,2016,YR2016,71244.58581,..,22.28070271,0.12
United Arab Emirates,ARE,2017,YR2017,71182.37071,..,21.16549791,0.19
United Arab Emirates,ARE,2018,YR2018,71550.55433,..,19.06094953,0.32
United Arab Emirates,ARE,2019,YR2019,71782.15384,..,20.15334483,0.67
United Arab Emirates,ARE,2020,YR2020,67668.28664,..,20.25227168,0.92
United Arab Emirates,ARE,2021,YR2021,70028.02505,..,..,..
United Arab Emirates,ARE,2022,YR2022,74917.67411,..,..,..
United Arab Emirates,ARE,2023,YR2023,..,..,..,..
United Kingdom,GBR,1990,YR1990,30657.83943,1.828767447,9.813068799,0.65
United Kingdom,GBR,1991,YR1991,30226.02811,1.656439045,9.937877642,0.61
United Kingdom,GBR,1992,YR1992,30265.3017,2.005661571,9.688810439,0.84
United Kingdom,GBR,1993,YR1993,30944.57935,1.777625791,9.379580736,0.78
United Kingdom,GBR,1994,YR1994,32053.00412,2.139841981,9.248704912,1.02
United Kingdom,GBR,1995,YR1995,32777.65319,2.066534532,9.079920847,1.06
United Kingdom,GBR,1996,YR1996,33538.47297,1.627480225,9.377801312,0.94
United Kingdom,GBR,1997,YR1997,35099.70187,1.989231915,8.98865877,1.03
United Kingdom,GBR,1998,YR1998,36192.47951,2.395320692,8.993440114,1.03
United Kingdom,GBR,1999,YR1999,37178.04402,2.632717317,8.908156654,0.95
United Kingdom,GBR,2000,YR2000,38645.33517,2.663105175,9.014527721,0.96
United Kingdom,GBR,2001,YR2001,39489.57989,2.497332413,9.223024627,0.85
United Kingdom,GBR,2002,YR2002,40027.4174,2.893173338,8.940232738,0.97
United Kingdom,GBR,2003,YR2003,41095.1072,2.684947302,9.104093197,0.93
United Kingdom,GBR,2004,YR2004,41853.4774,3.613032166,9.053089952,1.14
United Kingdom,GBR,2005,YR2005,42705.54812,4.283481612,8.955400659,1.35
United Kingdom,GBR,2006,YR2006,43404.40117,4.602089317,8.908613466,1.55
United Kingdom,GBR,2007,YR2007,44196.25564,5.01029338,8.651030537,1.84
United Kingdom,GBR,2008,YR2008,43750.80113,5.677052205,8.337820015,2.4
United Kingdom,GBR,2009,YR2009,41417.25616,6.766808463,7.490694289,2.92
United Kingdom,GBR,2010,YR2010,42013.82376,6.812813426,7.689567494,3.13
United Kingdom,GBR,2011,YR2011,42164.1184,9.489053101,7.04484324,3.94
United Kingdom,GBR,2012,YR2012,42505.44193,11.42396018,7.344260926,4.15
United Kingdom,GBR,2013,YR2013,42978.46614,14.98848014,7.076100428,5.18
United Kingdom,GBR,2014,YR2014,44026.52801,19.26285368,6.433347,6.53
United Kingdom,GBR,2015,YR2015,44648.84241,24.84005042,6.159376361,7.71
